image_id,ground_truth_labels,finetuned_labels,finetuned_scores,pretrained_labels,pretrained_scores
1147278418,[ 1  1 25 25],"[ 1  1  1  1  1  1  1 11  2 18 22 11  1 22  1  1  1  7  1  1 11  1  5 11
  1 21 11  2 11  1  1  8  1  6  2 11 24  1  1  1  1  7  6 25  1 11 10 15
  3 21  1  1 22  1 10  1  1  1  1  1 11  1  9  1  7 25 11  6 20  4 22 23
  1  1 18 25  5 13  1 22  5  7 11 11  8 24  6  2  1  1  9  1  1 11  9  2
 11 22  1]","[0.87552756 0.7664354  0.3532798  0.32662427 0.28471997 0.24628167
 0.18932016 0.1856124  0.17714491 0.16214184 0.15738064 0.15594049
 0.14936529 0.13608944 0.1351649  0.13451508 0.11939596 0.1105903
 0.11000624 0.10358549 0.09807443 0.0977117  0.09391537 0.09163424
 0.09057122 0.08978661 0.08967943 0.08866009 0.08786575 0.08603979
 0.08457872 0.08318516 0.08215216 0.08115528 0.08079459 0.077452
 0.07481523 0.07439905 0.07379216 0.07199711 0.07151285 0.07042923
 0.07024361 0.06975231 0.06842624 0.06637888 0.06542557 0.06464627
 0.06441227 0.06424032 0.06341203 0.06312181 0.06295245 0.06292621
 0.06289868 0.06196446 0.06156682 0.06120384 0.06077501 0.06055426
 0.06032582 0.05909843 0.05893199 0.05890235 0.05835552 0.05800383
 0.05788793 0.05775959 0.05758747 0.05748735 0.05716806 0.05651749
 0.05595659 0.05579957 0.05555465 0.05543528 0.05541254 0.054867
 0.05484862 0.05479269 0.05478539 0.05470982 0.05470974 0.05463982
 0.05443198 0.05373656 0.05311848 0.05242648 0.05225797 0.05223978
 0.05218065 0.05180382 0.05142188 0.05118264 0.05103013 0.05101762
 0.05054135 0.05043794 0.05029296]","[ 1  1 46  1 62 46 67 15 47 62 46 46 44  1  1 46 62 44  9 15 67 15 67  1
  9 32 44 44  1  9  1 62  1 47  1 67 47  1 67 62 62 86 47 47 82  9  9 46
  9 65  9  1  1  9  9 15  1 77  1  9 21 62  9  9  1  1 81 86 67 46 44 62
  1 62 67 44 51 32  1 15 65 67  1 47 44 32 86  1 62  9 86 67  1 46  1 47
  1  9 62 72  3  1  1  1 63 62 67  9 47 31 70  9 21 31 21 73 79  1 67 20
  9  1 46 88 62 75  9 48 53]","[0.9034021  0.8209429  0.49116182 0.45883757 0.3307377  0.29667988
 0.29551673 0.29508698 0.27849185 0.25085178 0.22579727 0.22368151
 0.21657084 0.20508158 0.19841297 0.19590256 0.1954918  0.1916295
 0.18866834 0.17245345 0.17125867 0.1630293  0.16230972 0.16048436
 0.15903312 0.15602282 0.15168487 0.15149345 0.15129311 0.14211102
 0.1305916  0.13004158 0.12538812 0.12191247 0.12084533 0.11526081
 0.11447705 0.11301157 0.11127211 0.10837971 0.107684   0.10680121
 0.10552444 0.10418675 0.10136747 0.09998811 0.09949514 0.09917441
 0.09836768 0.09764729 0.09364425 0.09270963 0.08858296 0.08854404
 0.08748265 0.08732297 0.08718054 0.08704514 0.08448192 0.08433546
 0.08291085 0.08255067 0.08190234 0.08138948 0.08077228 0.0805262
 0.08041652 0.08035585 0.08011354 0.07719937 0.07490033 0.07475112
 0.07457481 0.07352804 0.07111356 0.07098474 0.07005648 0.06993549
 0.06951472 0.0688391  0.06786061 0.06682935 0.06662125 0.06566335
 0.06464724 0.06392182 0.06382106 0.06368506 0.06342731 0.06263562
 0.06257793 0.06229433 0.06119228 0.06079353 0.06069494 0.0605856
 0.06054297 0.06015145 0.05967199 0.05934881 0.05888701 0.05885901
 0.05758501 0.05671257 0.05640833 0.05555559 0.05552839 0.05508965
 0.05481815 0.05481469 0.05447704 0.05401907 0.05378389 0.05367133
 0.0534073  0.05302208 0.05271697 0.05271117 0.05237537 0.05231131
 0.05225977 0.05174912 0.05169089 0.05157067 0.05105941 0.05060545
 0.05035673 0.05021095 0.05014976]"
1147616754,[1],"[ 1  1 11 22  1  1 25  2  5  1  6 11  3  2  8  1 21 21  7  5 22  9  9  1
  1]","[0.7787811  0.22986507 0.21404634 0.14475477 0.1378982  0.13520883
 0.11615465 0.11597957 0.09742601 0.08085332 0.07663056 0.07538863
 0.07485143 0.07418714 0.07176177 0.07004767 0.06603106 0.06337241
 0.06221718 0.06180394 0.05816098 0.05698626 0.0548943  0.05446557
 0.05131315]","[ 1  1 15 15 15  2 15 62 15 62 72 15 62  1 62 62 64 44 15  3 72 62  1 67
  8  3 31 15 62 67 64 62  1  1  1 31 63 11 62]","[0.74873954 0.1273061  0.12423813 0.11581896 0.11097127 0.09939984
 0.09271915 0.08723224 0.0855988  0.08536931 0.08501296 0.08291447
 0.08082379 0.074007   0.0717903  0.07007394 0.0683156  0.06831338
 0.06813695 0.06709505 0.06700596 0.06632983 0.06612415 0.06506397
 0.06425467 0.06405225 0.06180585 0.06101199 0.05950699 0.05887005
 0.05581557 0.05543535 0.05260943 0.05249731 0.05194838 0.05121607
 0.05105961 0.05058283 0.05057907]"
1150684910,[22],"[22 11 10  2 21 14 26  5 15  4 23  1 10  6  7 15 21 17 13 22  5 12 10 22
  9 17 13 10 23 22 22  2 13  7 24 22 26 11 25 22 26 26 16  5 28]","[0.9860831  0.32783923 0.2941065  0.29088587 0.20949307 0.20118687
 0.17159319 0.1610461  0.1434869  0.12003094 0.1084939  0.10289328
 0.08997663 0.08472934 0.08089059 0.07901014 0.07818477 0.07405902
 0.07379062 0.07234447 0.07137831 0.07004309 0.07000322 0.06933121
 0.06845558 0.06782494 0.06579291 0.06558881 0.0626767  0.06221637
 0.0615241  0.06121284 0.06014784 0.05955594 0.05814359 0.05699249
 0.05659338 0.05645676 0.05579918 0.05548213 0.05495865 0.05484391
 0.05483038 0.05377539 0.05290488]",[ 3  8  1  1  1  1 16  3 27],"[0.82492566 0.26532117 0.08067168 0.0795662  0.07619456 0.07342301
 0.07124705 0.06647793 0.06359817]"
1151819591,[11],"[ 2  5 11  8  2  2  1 24  9  4 21 10 14 11 15  3  7 26 21 23  8 10 22 18
  2  1 13 19 22 23  5  2  7  9 17 11 22  3 14 19 19 17  7  8  2 10 24  5
  6 15  9 14  9 10 13]","[0.379094   0.18277448 0.1738963  0.16108978 0.14187823 0.1391269
 0.1371838  0.13593943 0.13542055 0.13091858 0.12412635 0.12097139
 0.11814289 0.11510776 0.11489245 0.10952809 0.10639255 0.10180206
 0.09955137 0.09633455 0.09401946 0.09238882 0.08792172 0.08657579
 0.08585856 0.08548546 0.08135296 0.08076029 0.08043183 0.08034112
 0.07930279 0.07888522 0.07407668 0.07355223 0.07338347 0.072217
 0.07160662 0.07115225 0.07042726 0.07007957 0.06640413 0.06431928
 0.06197201 0.0590102  0.05871293 0.05806911 0.05762529 0.05451635
 0.05351896 0.05318752 0.05240395 0.05185154 0.0515812  0.05142884
 0.0500446 ]","[17 18 65 88  1 17 17 16 67 42 61 81 67  3 54 62 81 15 15 70 65 52 15 41
 31 42 67 63 51 33 59 23 33 27 65 42 88 32 17 86 84  1 84 58 36 73  4  9
 67 67 42 17 62 34  2 65 65 85 65 70 36 84 60 76 53 79 18 15 42]","[0.6749315  0.4151953  0.33458272 0.28556547 0.2579237  0.24236059
 0.21600732 0.21264002 0.20351973 0.15643    0.15260334 0.12953272
 0.12794673 0.11947796 0.11775555 0.11633596 0.115365   0.11373286
 0.11109522 0.10989814 0.10706594 0.10648678 0.10609085 0.10471875
 0.10127447 0.09868071 0.09696294 0.09569796 0.09445321 0.09350295
 0.09230601 0.09226804 0.09081085 0.08617211 0.08199928 0.08017532
 0.07962415 0.07877385 0.07873785 0.07873637 0.07798044 0.07575307
 0.07567225 0.07497205 0.07126135 0.06896514 0.06810596 0.06554111
 0.06387871 0.06354992 0.06192585 0.06159731 0.06142076 0.06115769
 0.05815212 0.05797849 0.05716392 0.05704706 0.05682174 0.05673062
 0.05634329 0.05597886 0.05517447 0.05434129 0.0533787  0.0529309
 0.05205681 0.05191472 0.05057734]"
1153338900,[1 1],"[ 1  1  1  1  1 11  1  1  1  1  1  2  8 18  1  1  1  1  9 22  1  7  1  1
  5  7 22  2  1 22 22  1  1 24  9  1  1 11  8 13 11 25  2 14  1 11 11  1
 10 18  1 21  1  1  1  1  1 21 21  1  6 20 22  5  1  9  8 17  1  1  8  4
  1  3  1 24 11 14 11  1  1  1  1  5]","[0.7825121  0.71400523 0.4959109  0.34743053 0.33560044 0.28283226
 0.26564527 0.2516665  0.24227041 0.21776904 0.17466518 0.1681975
 0.14962599 0.14886191 0.13556091 0.13074057 0.12725368 0.12719676
 0.11895829 0.11606862 0.11296069 0.11039532 0.10714348 0.10373531
 0.10330283 0.10235604 0.10075723 0.10060313 0.09694592 0.09595503
 0.09502102 0.09370222 0.09034435 0.08509935 0.0843941  0.08170759
 0.08080571 0.07984489 0.07958275 0.07893299 0.07807461 0.07533715
 0.07169625 0.07139125 0.07027755 0.07024761 0.06857184 0.06793269
 0.067899   0.06598382 0.06541646 0.06541043 0.06424687 0.06227018
 0.06180695 0.06179045 0.06156074 0.06098467 0.06084336 0.06061858
 0.06011941 0.05998868 0.05932758 0.05829182 0.05726029 0.05712157
 0.05665742 0.05627863 0.05612242 0.05588971 0.05479522 0.05434836
 0.05285067 0.05269961 0.05269221 0.05256926 0.05254903 0.05242225
 0.05213492 0.05172608 0.05162457 0.05065704 0.0503207  0.05030066]","[ 1  1  1 15 15  1  1 90 65 62 39 32  1 15 62 15 90 41  1 65 62 90  1 63
 49 84 37 31 15 62 31 85  9  9 85 58 62 15 62 15 34 31 62 77 85 15 15  3
 67 48 85 19 87 31 88 90 40 28 15]","[0.92973    0.92521316 0.23272876 0.15748465 0.12631208 0.12285604
 0.10988856 0.09778393 0.09753265 0.09558945 0.0925919  0.09112692
 0.08595635 0.0852704  0.0852195  0.08501909 0.08460406 0.0827514
 0.082655   0.07933198 0.07874556 0.07746651 0.07667204 0.07249504
 0.07232639 0.07178883 0.07009909 0.0691752  0.06847861 0.06842331
 0.06478525 0.06403582 0.0636175  0.06162195 0.06118103 0.06037479
 0.05998593 0.05953469 0.0592866  0.05846808 0.05794679 0.05789395
 0.05724917 0.0563322  0.05531971 0.05512726 0.05477588 0.0546187
 0.05415261 0.05386251 0.05196827 0.05139586 0.05131126 0.05124159
 0.05118727 0.05050653 0.05045187 0.05018757 0.0500716 ]"
1153341132,[1 1],"[ 1  1  1  1  1  1 11  1  1  1  2  1  9  1  1  1 11 15 24  1  1  8  1  1
  1 11  7 11  1 21  7  1 22  3  1  1  1 11  1 22  9  1 20  1  1 13  1]","[0.57112813 0.35503638 0.31989187 0.23287492 0.18069082 0.17490377
 0.11913545 0.1047852  0.10416268 0.10360736 0.09300842 0.08378529
 0.07670769 0.07632273 0.0751972  0.07329321 0.07043324 0.07036413
 0.0700449  0.06762952 0.06686027 0.06504137 0.06448391 0.0629977
 0.06253666 0.06196105 0.06190034 0.06144403 0.06103936 0.05976808
 0.05920484 0.05798693 0.05761662 0.05745729 0.0558794  0.0555426
 0.05518439 0.05361616 0.05286314 0.05261488 0.0525179  0.0523606
 0.05173743 0.05127977 0.05115952 0.05029582 0.05005254]","[ 1  1 40 90 90 77  1 31 90 77 40 77 77 39 40 32  1 77 77 77 77 90 77  1
 32 39 39  1 90 15 39  1  1 43  1 27 77  1 77  1  1 90 31 32 62 90 31 77
  1 39 32 34 90 90 32 90 40 34 77 39  1 40 39 37 43  1 39 90 77 32 77 32
 43  1 90 15 77 39  1  1 90 62 32 37 39 32 90 62 43 32 90 39 40 31 77  1
 77 40 40 43 77  1 75 62 40 90  1 32 32 37 62 77 40 40 31  1 88 32  1 43
 37 77]","[0.79647064 0.7193926  0.23286656 0.15421936 0.13133748 0.12760986
 0.12344123 0.11750697 0.11712795 0.11452776 0.10966554 0.10605685
 0.10569352 0.1054312  0.10197658 0.10143936 0.10122452 0.09651909
 0.09199814 0.09188938 0.0915769  0.0911798  0.08984157 0.08914695
 0.08885986 0.08714082 0.08711279 0.08649038 0.08602916 0.08552852
 0.08552744 0.08503729 0.08499126 0.08442    0.08366706 0.08144186
 0.0813082  0.07908297 0.07866424 0.07834098 0.07801322 0.07787944
 0.07757729 0.07745995 0.07716268 0.07685138 0.07620507 0.07511038
 0.073181   0.07315981 0.07281179 0.0726724  0.07192859 0.06941983
 0.06876469 0.06859415 0.06846823 0.06813566 0.06727495 0.06711647
 0.06688959 0.06637716 0.06603319 0.06596147 0.06573723 0.06530262
 0.06466018 0.06458718 0.06445777 0.06443465 0.06336422 0.06248082
 0.06228484 0.06227457 0.06195613 0.06189372 0.06144029 0.06104749
 0.06088902 0.0606744  0.06051115 0.06034705 0.06029744 0.06025204
 0.06023631 0.0600511  0.06001232 0.05873453 0.05871305 0.05841599
 0.05814454 0.05747719 0.05728953 0.05656816 0.05640716 0.05638421
 0.05614762 0.05565379 0.05550203 0.05527845 0.05434184 0.05383102
 0.05382227 0.05380677 0.0538016  0.0537504  0.05370985 0.05338623
 0.05316825 0.05298885 0.05267155 0.05235242 0.05206853 0.05144967
 0.05120109 0.05119501 0.05093892 0.05082677 0.05051226 0.05036023
 0.05025652 0.05018126]"
1154584563,[23 23 23 23 23 23],"[10 10 23  5  5 23  8 10 10 10 23 20  7  4  2  2  1 24 24  5 17 11  1 21
  4 21 23  8  1  7 10 22  0 23  1  5  0  5  1 21 18 16  5  9 21 15 21  1
 10  9 15 10 19 16  8 22  5 16 10 23 21 21 14 13 10  3 14 21 10 10 17  8
 20 21 17 10 10 16 16  6 18 11  2 10  6 23 10  7  8 10 24 20 21 19 10  7
 16  0 13 13  2 16 12 21 10 10 16 22  4 18  3 10 24 10 11  7  7 19 10 21
  0 10 10 13 14  8 24]","[0.7270752  0.6138857  0.50926876 0.50078243 0.34668043 0.34535825
 0.329622   0.28271046 0.2759189  0.23592442 0.2302041  0.23002104
 0.2053557  0.20236348 0.19982123 0.1750406  0.17273097 0.15365799
 0.15237203 0.15107837 0.1504119  0.14963074 0.14354238 0.133879
 0.12921262 0.12786375 0.12300833 0.11927965 0.11702254 0.11382096
 0.1108916  0.11087868 0.11037824 0.10867496 0.10842638 0.10752165
 0.10536697 0.10452164 0.10330623 0.10278518 0.10121739 0.09907424
 0.09572902 0.0957182  0.09504093 0.09432113 0.09291901 0.09074315
 0.09059115 0.09002209 0.08723203 0.08623414 0.0846099  0.08401112
 0.0820031  0.08061576 0.07867171 0.07831497 0.07730255 0.07632916
 0.07543071 0.07519002 0.07506365 0.07466029 0.07435521 0.07415615
 0.07325848 0.07281026 0.07218875 0.07131235 0.0711265  0.06984465
 0.06938269 0.06934693 0.06898107 0.06789795 0.06671428 0.06549046
 0.06533315 0.06430601 0.06280915 0.06236042 0.06027707 0.05899855
 0.05849767 0.05845895 0.05839493 0.05839263 0.05835463 0.0580932
 0.05807095 0.05798509 0.05770881 0.05758867 0.05719415 0.05704722
 0.05663673 0.05652265 0.05631977 0.0558132  0.05564887 0.05494027
 0.05445166 0.05439808 0.05420896 0.05379197 0.05338982 0.05333573
 0.05330887 0.05304362 0.05294927 0.05274109 0.05273548 0.05264394
 0.0525434  0.05250284 0.05220216 0.05175199 0.05172103 0.05128726
 0.0511865  0.05112465 0.05102713 0.05081375 0.05076467 0.05045877
 0.05007691]","[64 64 64 86 64 86 64 86 64 86 64 86 51 64 64 51 64 86 64 86 86 64 47 64
 51 86 67 51 64 64 64 64 64 51 64 61 64 67 86 64 64 47 44 67 51 64 64 86
 64 67 64 53 53 64 44 64 64 47 51 64 51 44 17 64 64 51 64 53 64 64 51 56
  1 86 52 67 67 86 44 67 64 64 52 64 64 52 64 67 56 56 64 64]","[0.8342243  0.7671502  0.6505324  0.6233271  0.6137391  0.60957015
 0.6064704  0.53065664 0.44333673 0.43156746 0.41666964 0.34231898
 0.3176602  0.30653375 0.29372066 0.25597897 0.23274048 0.22472894
 0.22366466 0.22362399 0.21442221 0.19381459 0.19077708 0.18709856
 0.18440917 0.18393198 0.18033865 0.17161852 0.15928742 0.15242265
 0.12740777 0.1223501  0.11829633 0.11006597 0.1098315  0.10882166
 0.10527311 0.10446747 0.1043779  0.10409696 0.10394645 0.10354135
 0.10129235 0.09967849 0.09912352 0.09841623 0.09634362 0.09495472
 0.09280799 0.09250704 0.08804598 0.08773505 0.08574229 0.08454725
 0.0838458  0.08059486 0.07887508 0.07856648 0.07813859 0.07778734
 0.07702531 0.07686199 0.07637337 0.07626937 0.07512614 0.07485973
 0.07483103 0.07348646 0.07330325 0.07226256 0.07167573 0.06980819
 0.06825836 0.06729098 0.06714443 0.06666024 0.06627344 0.06564595
 0.06553342 0.06522933 0.06371424 0.06174393 0.06093546 0.06071019
 0.05907236 0.05822322 0.05651244 0.05583884 0.05299046 0.05263362
 0.05214201 0.0507166 ]"
1156635633,[21],"[ 2 21  5  5 10  9 13  1 22 17 23 15  9 24 19  8 20  7  4  7 26  6 18 25
 11  2  0  2 16 21 28 21  9 21 10  2 17  2  2  4 12 21  1 23  2 24  5  5
  5  5 10 26  5 14 23 10 19  2 23  9  5 11 21 22  1  3 18  5 10 10 26  6
 19 10  1 19  1 26 19 15  5]","[0.79993826 0.74851984 0.7027489  0.6435422  0.6178291  0.5532645
 0.3912966  0.36818546 0.36474124 0.3561606  0.34257045 0.33747002
 0.22613224 0.22439528 0.22226806 0.21297835 0.21204472 0.19396979
 0.18000303 0.16121753 0.15034918 0.14269517 0.12502302 0.1147337
 0.10982217 0.1078604  0.10060813 0.09951712 0.09395368 0.09187352
 0.091668   0.08950083 0.08452614 0.08321272 0.08230163 0.08225007
 0.08009418 0.07949108 0.07947125 0.07900991 0.07844012 0.07417657
 0.07288931 0.07158908 0.07083123 0.07043516 0.06956918 0.06875239
 0.06759667 0.06714299 0.06704434 0.06556679 0.06445158 0.06389401
 0.06092477 0.06090823 0.06013238 0.05910294 0.05900189 0.05862779
 0.058064   0.05721468 0.05669788 0.05647899 0.05474444 0.05470863
 0.05467994 0.05346122 0.05326531 0.05325001 0.05322738 0.05307113
 0.05186275 0.05126609 0.05125909 0.05075848 0.05029874 0.05029126
 0.05024078 0.05023536 0.05016948]","[72 85 44 44 44 64 64 44 56 44 44 67 64 81 62 44 64 75 44 47 81 15 86 86
 64 90 86 85 64 75 44 67 67 72 15 81 85 47 47 86 77 90 67 44 44 47 65 44
 67 90 15 67 90 72 64 79 44 44 44 44 10 74 64 44 90 90 44 86 44 85 44 44
 64 44 64 75 44 62 44 62 44 67 64 90 67 67 56  1 44]","[0.93857825 0.86777264 0.5951491  0.5469743  0.47279352 0.41653594
 0.3244265  0.32125977 0.3001898  0.28522295 0.26257047 0.2518992
 0.22933574 0.22358093 0.21008034 0.19361208 0.18885076 0.1756615
 0.1708281  0.16976853 0.1588429  0.15624449 0.1337801  0.13075717
 0.12187064 0.11182671 0.10722421 0.10408039 0.10299447 0.10013451
 0.09627154 0.09599071 0.09576523 0.0946622  0.09197309 0.08987435
 0.08933567 0.08858479 0.08625701 0.08497907 0.08368752 0.08297125
 0.08201751 0.08166234 0.07708212 0.07621727 0.07547895 0.07339421
 0.07269006 0.07258177 0.07249685 0.07214179 0.07190749 0.07169684
 0.07010956 0.06891489 0.06812339 0.06771981 0.06734681 0.06693264
 0.06688581 0.0647837  0.06445271 0.06371475 0.06244779 0.0624247
 0.06069496 0.06056678 0.05964808 0.05752162 0.05738227 0.05651112
 0.05650263 0.05569557 0.05456826 0.05420781 0.05403971 0.05336123
 0.05327713 0.05304109 0.053002   0.05264131 0.05262211 0.0520901
 0.05172668 0.0511074  0.0508255  0.05041049 0.05020525]"
1157260821,[27],"[ 2 21  5  2 15 10  9  9 19 22  7  7  5 25 22 26 17 14 15  1  9  8 26 21
 11  8  1  9  6 10 15  2  4 24 11  9 21 13 15  4 26 17 12 17  9 11 26 14
  9 14 23 13 18 23  3 25 24 20 28  8 19  5 20 11 14  6 21  6 26  4 10  7
  2  2 19 26 28 18  2 11 10  8  2  2 14  5 19  9  1  2  9  2 26  2  4  7
 25 26 12 11 12]","[0.6624481  0.5260152  0.4785511  0.3738653  0.35228842 0.34336144
 0.33338186 0.28935498 0.27245286 0.24519995 0.21138604 0.20635419
 0.20309661 0.17241748 0.16882758 0.16505809 0.15790494 0.15558918
 0.15550148 0.14265923 0.14092213 0.13913372 0.13911736 0.13905847
 0.13075007 0.12793931 0.12727392 0.12206388 0.12113572 0.1125687
 0.10753182 0.09924284 0.09892698 0.09785875 0.09647969 0.09011872
 0.08749256 0.08374672 0.08357622 0.08253078 0.08241939 0.08185485
 0.08151112 0.08018783 0.07778257 0.07672103 0.07615505 0.07598101
 0.07500654 0.07314007 0.07216151 0.07081236 0.07077884 0.07073087
 0.07012922 0.06999465 0.06981434 0.06934159 0.06933057 0.06816851
 0.06782632 0.06757551 0.06720097 0.06688495 0.06654734 0.06593774
 0.06572379 0.06487928 0.06485806 0.06266997 0.06228515 0.06205045
 0.06100668 0.05886609 0.05865182 0.05854001 0.05829287 0.0581008
 0.05804867 0.05802459 0.05799085 0.05798831 0.05740131 0.0573984
 0.05727855 0.05705592 0.05640076 0.05628652 0.05497951 0.05425422
 0.05423632 0.05409744 0.05330439 0.05312223 0.0529427  0.05275549
 0.05231759 0.05193548 0.05062398 0.05052033 0.05047546]","[75 73 77 72 78 48 84 13 90 34 77 10 49 85 85 87 50  6 41 90 13 37 48 49
 48 51 85 50 49 87 13 48 10 79 47 87 49 33 81 42 10 31 28 50 49 52 32 74
 89 80 48 67 37 17 52 39 31 37 82 47 85 90 84 16 62 32 31 49 87 76  3 10
 28 50 51 50 63 67 51 84 13  7 28 28 49 81 14 67 28 48 52 55 28 50 87 31
 90 31]","[0.65724653 0.5781226  0.44299686 0.3985395  0.36346462 0.22989018
 0.2254874  0.22270742 0.20325832 0.20170648 0.19005395 0.1862073
 0.18213432 0.16842254 0.16224639 0.16163108 0.15792617 0.15742533
 0.1537467  0.1490334  0.1396553  0.13834125 0.13360645 0.1318589
 0.12873922 0.12815852 0.12709208 0.12504238 0.1203108  0.11748769
 0.11486685 0.11247624 0.11059999 0.10427181 0.10372641 0.10028645
 0.09529122 0.09455724 0.09171106 0.09170377 0.08789758 0.08729416
 0.08443917 0.08425003 0.08277612 0.08230858 0.0773349  0.07705601
 0.07688659 0.07669858 0.07667372 0.07641777 0.07577242 0.07307523
 0.07104539 0.07089175 0.07044197 0.07034904 0.06912399 0.06899955
 0.06723989 0.06699783 0.0669114  0.06483966 0.06414878 0.06395067
 0.06381471 0.06351161 0.06258784 0.06206483 0.06200279 0.06193849
 0.06141445 0.06131855 0.06120465 0.06061438 0.06059039 0.06040147
 0.05887353 0.05871772 0.0574866  0.05745526 0.05738468 0.05628729
 0.05518166 0.05501043 0.05448952 0.05415377 0.05371938 0.05361641
 0.05283193 0.05266342 0.05210374 0.05174939 0.05147729 0.05146668
 0.05096216 0.05034393]"
1159414888,[2],"[ 2  1  9 11  2  1 21  5  2  9 15 19 25 10 11 24 17  2  4 14  8  9  9  2
 23  2  2 22  9  7  6  9 21 21 11 15  2 10  5  1  9  2  2 15  1  1 11 10
 19 21  8  6  9  2  2  1  2  2 15  5 17  2  9  7  2  2  3  1  2 26 25 28
  7 14  8 13  5 11  5  2 11 11 11  2  7 26 22  2 14 16  1  2  5  2 14 10
  4 12 10  2  1 15  2 19  9]","[0.91848177 0.34792155 0.3069177  0.21900548 0.21512263 0.19592874
 0.1933349  0.1853005  0.1789275  0.15811951 0.1560617  0.15155704
 0.14481542 0.1434005  0.14047006 0.12996319 0.12819162 0.1220172
 0.12151976 0.11529227 0.11415958 0.11252327 0.10520558 0.10306992
 0.10248764 0.09988376 0.09828802 0.09828189 0.0976578  0.09628516
 0.09542967 0.09437693 0.09198122 0.09008279 0.08981076 0.08690845
 0.08444981 0.08005217 0.07928668 0.07844165 0.07834118 0.07714882
 0.07638595 0.07593518 0.07537747 0.07220819 0.06864914 0.06862741
 0.06845552 0.06776784 0.06673523 0.066377   0.06622932 0.06610573
 0.06607719 0.06389017 0.06372757 0.06369276 0.06360619 0.0635253
 0.06346924 0.06342407 0.0621003  0.06158632 0.0608298  0.05984465
 0.05982573 0.05969976 0.05951357 0.05889294 0.05883433 0.05845216
 0.05836038 0.05789817 0.05783796 0.05777143 0.05735908 0.0573347
 0.05617085 0.05612565 0.05451648 0.05408319 0.05402422 0.05374131
 0.05350238 0.05330243 0.05315237 0.0530819  0.0529581  0.0526535
 0.0524983  0.05242542 0.05238993 0.05228093 0.05164479 0.05138296
 0.05112546 0.05105479 0.05078053 0.05070512 0.05066564 0.05063133
 0.05038312 0.0502626  0.05017244]","[77  1  1  1 84 47 75 84 73 73 67  1 84 65 77 84 44  1 32 73 84  1 73 67
 84 84  1  1 84 31  1 63 84 44 67 73  1 75 72 46 77 77 44 65 77  1  1 84
 67 47 77 31 32 51 14  1 89 76  1 63 62 47 63 62 62  1 44 28 72  1 89 44
 54 31 32  1 50 84 62 62 67 82 28 44 77 79 62 76 47 84  1 84 62  1 73 50
 62 31 75 89 67 31 44 84 47 39 44 89 87 63 62 67 77 35 41 90 31 73 63 27
 28 86 78 77 46 90  1 44 84 49 67]","[0.6861131  0.6419682  0.47722888 0.42074177 0.3385979  0.30773905
 0.30288377 0.297725   0.28360912 0.28057423 0.26754236 0.2618348
 0.19903125 0.19584315 0.19350111 0.19259198 0.18493313 0.18272454
 0.17713521 0.176495   0.154824   0.14906359 0.1441854  0.14084023
 0.13967013 0.13401328 0.13248257 0.12658434 0.12389738 0.12058414
 0.11961978 0.11940384 0.11425008 0.1122327  0.11120035 0.1079011
 0.10375071 0.10302011 0.10216872 0.1018867  0.09871244 0.09843914
 0.09746145 0.09743159 0.09443749 0.09440852 0.09305586 0.09253709
 0.08822372 0.08699723 0.08221627 0.0821724  0.08212265 0.08206646
 0.08200514 0.08133009 0.07860424 0.0775306  0.07663172 0.07656847
 0.07639135 0.07634292 0.07606385 0.07509428 0.0748815  0.07483052
 0.07475738 0.07469737 0.07453299 0.07411097 0.0739681  0.07338922
 0.07239619 0.07230701 0.07141256 0.07104699 0.07076167 0.06903344
 0.06824283 0.06816822 0.0675828  0.06725065 0.06719839 0.06689791
 0.06522323 0.06501496 0.06470981 0.06449838 0.06401464 0.06355058
 0.06300738 0.06269933 0.0623243  0.06138632 0.06039334 0.05952179
 0.05930857 0.05864855 0.05847491 0.05822419 0.05799071 0.05768494
 0.05730911 0.0572066  0.05708809 0.05657959 0.05584463 0.05518151
 0.05501861 0.05496916 0.05473606 0.05461391 0.05448238 0.05443942
 0.05358921 0.05351508 0.05206227 0.05195012 0.05129525 0.05110558
 0.05093398 0.05068308 0.05053275 0.05033829 0.0502476  0.05023295
 0.0501525  0.05008112 0.0500444  0.05004437 0.05000409]"
